,year,month,day,hour,minutes,seconds,msec,date,jdb
1046,2019,12,20,1,2,34,12,2019-12-20 01:02:34.012,58837.54344920988
1047,2019,12,21,1,57,46,181,2019-12-21 01:57:46.181,58838.58178450681
1048,2019,12,24,0,59,38,857,2019-12-24 00:59:38.857,58841.54142195867
1049,2019,12,25,1,21,24,886,2019-12-25 01:21:24.886,58842.55653802936
1050,2019,12,27,1,1,58,972,2019-12-27 01:01:58.972,58844.54304366308
1051,2019,12,28,0,49,58,944,2019-12-28 00:49:58.944,58845.534710000255
1052,2019,12,29,1,6,1,327,2019-12-29 01:06:01.327,58846.54584868709
1053,2020,1,1,1,7,58,806,2020-01-01 01:07:58.806,58849.54720840562
1054,2020,1,2,0,38,9,187,2020-01-02 00:38:09.187,58850.52649521455
1055,2020,1,4,1,13,2,198,2020-01-04 01:13:02.198,58852.55071988609
1056,2020,1,5,0,38,37,359,2020-01-05 00:38:37.359,58853.52682128349
1057,2020,1,8,1,4,58,437,2020-01-08 01:04:58.437,58856.54512079604
1058,2020,1,10,1,23,31,72,2020-01-10 01:23:31.072,58858.557998518205
1059,2020,1,11,1,16,35,629,2020-01-11 01:16:35.629,58859.55319015103
1060,2020,1,12,1,14,30,731,2020-01-12 01:14:30.731,58860.551744573895
1061,2020,1,13,1,13,33,141,2020-01-13 01:13:33.141,58861.55107802373
1062,2020,1,14,1,28,43,979,2020-01-14 01:28:43.979,58862.56162013015
1063,2020,1,15,1,17,22,467,2020-01-15 01:17:22.467,58863.55373225295
1064,2020,1,16,1,9,22,957,2020-01-16 01:09:22.957,58864.54818236969
1065,2020,1,17,1,18,47,9,2020-01-17 01:18:47.009,58865.554710752505
1066,2020,1,18,1,14,53,897,2020-01-18 01:14:53.897,58866.552012702006
1067,2020,1,19,1,13,7,378,2020-01-19 01:13:07.378,58867.55077983635
1068,2020,1,20,0,28,14,299,2020-01-20 00:28:14.299,58868.51960994625
1069,2020,1,21,0,26,40,568,2020-01-21 00:26:40.568,58869.51852509217
1070,2020,1,25,2,6,43,773,2020-01-25 02:06:43.773,58873.58800663229
1071,2020,1,27,0,39,1,489,2020-01-27 00:39:01.489,58875.52710056177
1072,2020,1,28,2,43,21,87,2020-01-28 02:43:21.087,58876.613438509004
1073,2020,1,29,1,21,55,474,2020-01-29 01:21:55.474,58877.55689205507
1074,2020,1,31,1,5,41,132,2020-01-31 01:05:41.132,58879.5456149535
1075,2020,2,1,0,16,16,704,2020-02-01 00:16:16.704,58880.51130444276
1076,2020,2,2,0,59,3,409,2020-02-02 00:59:03.409,58881.5410116785
1077,2020,2,3,1,4,16,673,2020-02-03 01:04:16.673,58882.54463742413
1078,2020,2,4,0,55,23,883,2020-02-04 00:55:23.883,58883.5384708625
1079,2020,2,6,1,12,42,599,2020-02-06 01:12:42.599,58885.55049304586
1080,2020,2,6,23,33,47,494,2020-02-06 23:33:47.494,58886.4817996966
1081,2020,2,8,1,24,33,969,2020-02-08 01:24:33.969,58887.55872649151
1082,2020,2,9,1,31,0,315,2020-02-09 01:31:00.315,58888.56319808558
1083,2020,2,10,1,12,1,835,2020-02-10 01:12:01.835,58889.55002124314
1084,2020,2,12,0,34,32,169,2020-02-12 00:34:32.169,58891.52398343542
1085,2020,2,14,0,19,56,775,2020-02-14 00:19:56.775,58893.51385156148
1086,2020,2,16,22,35,10,152,2020-02-16 22:35:10.152,58896.4410897258
1087,2020,2,19,1,10,51,228,2020-02-19 01:10:51.228,58898.54920402687
1088,2020,2,20,1,58,26,581,2020-02-20 01:58:26.581,58899.58225209477
1089,2020,2,21,1,13,21,841,2020-02-21 01:13:21.841,58900.55094723809
1090,2020,2,21,22,51,16,376,2020-02-21 22:51:16.376,58901.45227287393
1091,2020,2,24,0,22,13,302,2020-02-24 00:22:13.302,58903.51543173716
1092,2020,2,25,23,59,55,902,2020-02-25 23:59:55.902,58905.499952570965
1093,2020,2,27,1,47,11,336,2020-02-27 01:47:11.336,58906.5744367611
1094,2020,2,28,1,47,37,99,2020-02-28 01:47:37.099,58907.57473494741
1095,2020,2,28,23,43,22,116,2020-02-28 23:43:22.116,58908.48845041431
1096,2020,3,1,2,17,16,36,2020-03-01 02:17:16.036,58909.59532449242
1097,2020,3,2,0,42,24,906,2020-03-02 00:42:24.906,58910.52945492814
1098,2020,3,3,2,39,53,31,2020-03-03 02:39:53.031,58911.61103045422
1099,2020,3,4,0,58,57,138,2020-03-04 00:58:57.138,58912.54093909325
1100,2020,3,5,0,28,44,150,2020-03-05 00:28:44.150,58913.51995543644
1101,2020,3,6,0,46,46,540,2020-03-06 00:46:46.540,58914.532483106144
1102,2020,3,7,0,35,21,63,2020-03-07 00:35:21.063,58915.52454933655
1103,2020,3,7,22,20,10,258,2020-03-07 22:20:10.258,58916.43067428795
1104,2020,3,10,1,15,17,830,2020-03-10 01:15:17.830,58918.55228969764
1105,2020,3,11,0,37,5,847,2020-03-11 00:37:05.847,58919.52576212236
1106,2020,3,12,0,41,48,954,2020-03-12 00:41:48.954,58920.5290388215
1107,2020,3,13,0,0,54,612,2020-03-13 00:00:54.612,58921.5006320783
1108,2020,3,15,0,52,22,806,2020-03-15 00:52:22.806,58923.53637506477
1109,2020,3,17,0,56,4,187,2020-03-17 00:56:04.187,58925.53893734883
1110,2020,3,18,0,58,59,89,2020-03-18 00:58:59.089,58926.54096167375
1111,2020,3,21,3,7,44,620,2020-03-21 03:07:44.620,58929.63037754176
1112,2020,3,22,0,38,30,369,2020-03-22 00:38:30.369,58930.52674038626
1113,2020,3,25,3,17,33,4,2020-03-25 03:17:33.004,58933.63718754509
1114,2020,3,29,1,55,41,661,2020-03-29 01:55:41.661,58937.58034330388
1115,2020,3,30,1,1,39,295,2020-03-30 01:01:39.295,58938.54281591988
1116,2020,3,31,2,33,22,192,2020-03-31 02:33:22.192,58939.60650684758
1117,2020,4,2,1,18,56,291,2020-04-02 01:18:56.291,58941.55481818363
1118,2020,4,5,0,46,0,146,2020-04-05 00:46:00.146,58944.53194613746
1119,2020,4,7,1,8,43,854,2020-04-07 01:08:43.854,58946.54772979142
1120,2020,4,8,0,59,39,889,2020-04-08 00:59:39.889,58947.541433904495
1121,2020,4,9,1,15,35,884,2020-04-09 01:15:35.884,58948.55249866005
1122,2020,4,10,1,40,56,12,2020-04-10 01:40:56.012,58949.570092729
1123,2020,4,12,1,5,51,839,2020-04-12 01:05:51.839,58951.54573887286
1124,2020,4,13,1,11,15,736,2020-04-13 01:11:15.736,58952.549487680095
1125,2020,4,13,22,0,51,569,2020-04-13 22:00:51.569,58953.417263533614
1126,2020,4,20,1,36,33,311,2020-04-20 01:36:33.311,58959.56705220501
1127,2020,4,22,0,27,25,957,2020-04-22 00:27:25.957,58961.519050422576
1128,2020,4,24,23,20,7,132,2020-04-24 23:20:07.132,58964.47230477184
1129,2020,4,26,22,48,17,595,2020-04-26 22:48:17.595,58966.45020364266
1130,2020,4,27,23,58,8,50,2020-04-27 23:58:08.050,58967.49870428816
1131,2020,4,28,21,2,49,137,2020-04-28 21:02:49.137,58968.37695760205
1132,2020,5,1,0,19,58,961,2020-05-01 00:19:58.961,58970.51387686576
1133,2020,5,2,0,16,29,313,2020-05-02 00:16:29.313,58971.51145037813
1134,2020,5,2,23,51,40,405,2020-05-02 23:51:40.405,58972.4942176529
1135,2020,5,5,0,36,3,554,2020-05-05 00:36:03.554,58974.525041137545
1136,2020,5,5,22,9,46,540,2020-05-05 22:09:46.540,58975.42345532573
1137,2020,5,7,2,32,45,814,2020-05-07 02:32:45.814,58976.60608581195
1138,2020,5,8,0,10,58,162,2020-05-08 00:10:58.162,58977.50761761409
1139,2020,5,9,0,50,52,852,2020-05-09 00:50:52.852,58978.53533393215
1140,2020,5,9,23,45,56,996,2020-05-09 23:45:56.996,58979.49024301395
1141,2020,5,10,21,45,39,365,2020-05-10 21:45:39.365,58980.40670561689
1142,2020,5,11,23,35,2,80,2020-05-11 23:35:02.080,58981.48266295908
1143,2020,5,12,23,19,13,938,2020-05-12 23:19:13.938,58982.47168909928
1144,2020,5,14,0,18,14,407,2020-05-14 00:18:14.407,58983.51266674342
1145,2020,5,15,0,39,36,834,2020-05-15 00:39:36.834,58984.52750965448
1146,2020,5,16,1,8,53,11,2020-05-16 01:08:53.011,58985.54783577488
1147,2020,5,17,1,30,17,739,2020-05-17 01:30:17.739,58986.562705318174
1148,2020,5,17,23,18,19,913,2020-05-17 23:18:19.913,58987.47106380704
1149,2020,5,19,0,16,28,659,2020-05-19 00:16:28.659,58988.5114428178
1150,2020,5,20,0,17,12,195,2020-05-20 00:17:12.195,58989.51194669606
1151,2020,5,21,0,32,15,989,2020-05-21 00:32:15.989,58990.52240728545
1152,2020,5,21,21,51,24,962,2020-05-21 21:51:24.962,58991.410705579394
1153,2020,5,23,0,29,9,505,2020-05-23 00:29:09.505,58992.52024890269
1154,2020,5,24,0,47,18,569,2020-05-24 00:47:18.569,58993.53285381017
1155,2020,5,25,0,2,50,781,2020-05-25 00:02:50.781,58994.50197662919
1156,2020,5,25,22,51,16,633,2020-05-25 22:51:16.633,58995.45227584289
1157,2020,5,26,22,24,42,267,2020-05-26 22:24:42.267,58996.433822539184
1158,2020,5,27,23,51,18,17,2020-05-27 23:51:18.017,58997.49395853487
1159,2020,5,30,0,34,56,432,2020-05-30 00:34:56.432,58999.52426425676
1160,2020,5,31,1,26,45,524,2020-05-31 01:26:45.524,59000.56024911931
1161,2020,6,1,0,34,53,284,2020-06-01 00:34:53.284,59001.52422782069
1162,2020,6,2,22,1,4,903,2020-06-02 22:01:04.903,59003.41741785471
1163,2020,6,4,1,34,2,325,2020-06-04 01:34:02.325,59004.5653046844
1164,2020,6,8,22,21,59,635,2020-06-08 22:21:59.635,59009.43194021704
1165,2020,6,9,20,49,40,384,2020-06-09 20:49:40.384,59010.36782851826
1166,2020,6,14,0,29,32,269,2020-06-14 00:29:32.269,59014.52051237713
1167,2020,6,14,22,27,42,891,2020-06-14 22:27:42.891,59015.43591308575
1168,2020,6,19,0,41,11,965,2020-06-19 00:41:11.965,59019.52861070819
1169,2020,6,20,0,19,45,535,2020-06-20 00:19:45.535,59020.51372146723
1170,2020,6,21,0,52,23,39,2020-06-21 00:52:23.039,59021.53637776868
1171,2020,6,22,1,47,59,637,2020-06-22 01:47:59.637,59022.57499579735
1172,2020,6,23,0,8,21,173,2020-06-23 00:08:21.173,59023.50580061749
1173,2020,6,24,0,59,46,818,2020-06-24 00:59:46.818,59024.54151409198
1174,2020,6,25,0,59,24,631,2020-06-25 00:59:24.631,59025.54125730031
1175,2020,6,25,23,50,21,549,2020-06-25 23:50:21.549,59026.49330496659
1176,2020,6,27,1,1,7,273,2020-06-27 01:01:07.273,59027.5424452875
1177,2020,6,28,0,48,41,727,2020-06-28 00:48:41.727,59028.53381627989
1178,2020,6,30,0,58,31,788,2020-06-30 00:58:31.788,59030.54064569679
1179,2020,7,1,1,5,17,743,2020-07-01 01:05:17.743,59031.545344244805
1180,2020,7,2,0,1,31,954,2020-07-02 00:01:31.954,59032.501064281
1181,2020,7,3,1,12,26,838,2020-07-03 01:12:26.838,59033.55031062236
1182,2020,7,4,1,3,11,394,2020-07-04 01:03:11.394,59034.5438818796
1183,2020,7,5,1,11,0,843,2020-07-05 01:11:00.843,59035.54931531001
1184,2020,7,6,0,22,59,880,2020-07-06 00:22:59.880,59036.51597083441
1185,2020,7,7,1,18,40,199,2020-07-07 01:18:40.199,59037.55463193249
1186,2020,7,9,1,15,20,719,2020-07-09 01:15:20.719,59039.55232313613
1187,2020,7,10,23,33,54,730,2020-07-10 23:33:54.730,59041.48188344762
1188,2020,7,11,23,36,50,657,2020-07-11 23:36:50.657,59042.48391963751
1189,2020,7,12,23,17,9,293,2020-07-12 23:17:09.293,59043.47024644385
1190,2020,7,14,0,1,56,994,2020-07-14 00:01:56.994,59044.50135409817
1191,2020,7,15,0,12,3,472,2020-07-15 00:12:03.472,59045.508373517485
1192,2020,7,16,0,23,40,192,2020-07-16 00:23:40.192,59046.51643740226
1193,2020,7,18,1,48,47,569,2020-07-18 01:48:47.569,59048.575550568974
1194,2020,7,21,2,8,20,180,2020-07-21 02:08:20.180,59051.58912244879
1195,2020,7,21,21,14,27,188,2020-07-21 21:14:27.188,59052.38503689324
1196,2020,7,23,0,8,29,54,2020-07-23 00:08:29.054,59053.50589183362
1197,2020,7,23,21,41,34,523,2020-07-23 21:41:34.523,59054.403871789495
1198,2020,7,25,0,33,19,949,2020-07-25 00:33:19.949,59055.52314755623
1199,2020,7,26,0,37,5,470,2020-07-26 00:37:05.470,59056.52575774957
1200,2020,7,26,23,48,4,239,2020-07-26 23:48:04.239,59057.491715729855
1201,2020,7,28,0,41,48,615,2020-07-28 00:41:48.615,59058.5290348913
1202,2020,7,29,1,41,8,527,2020-07-29 01:41:08.527,59059.57023758059
1203,2020,7,30,0,20,48,435,2020-07-30 00:20:48.435,59060.51444947578
1204,2020,7,31,0,46,2,609,2020-07-31 00:46:02.609,59061.53197464516
1205,2020,7,31,23,37,7,347,2020-07-31 23:37:07.347,59062.48411281641
1206,2020,8,2,0,50,55,589,2020-08-02 00:50:55.589,59063.53536561484
1207,2020,8,3,0,33,1,117,2020-08-03 00:33:01.117,59064.52292959411
1208,2020,8,4,0,46,35,810,2020-08-04 00:46:35.810,59065.53235890684
1209,2020,8,5,0,52,1,371,2020-08-05 00:52:01.371,59066.53612697945
1210,2020,8,7,0,51,24,909,2020-08-07 00:51:24.909,59068.53570496451
